"sicbl_vintage","sicbl_code","sicbl_nhs_code","sicbl_name","icb_code","icb_name","index","index_label","scale","avg_score","weight_pop","n_lsoa","mhclg_comparison_available"
2026,"E38000122","03K","NHS Humber and North Yorkshire ICB - 03K","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.38481,30339,103,TRUE
2026,"E38000126","05G","NHS Staffordshire and Stoke-on-Trent ICB - 05G","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.291889,34047,134,TRUE
2026,"E38000127","99C","NHS North East and North Cumbria ICB - 99C","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.3129,37313,133,TRUE
2026,"E38000130","00L","NHS North East and North Cumbria ICB - 00L","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.336017,51686,200,TRUE
2026,"E38000135","00Y","NHS Greater Manchester ICB - 00Y","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.532107,55241,142,TRUE
2026,"E38000136","10Q","NHS Thames Valley ICB - 10Q","E54000070","NHS Thames Valley Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.224581,128969,419,TRUE
2026,"E38000137","10R","NHS Hampshire and Isle of Wight ICB - 10R","E54000067","NHS Hampshire and Isle of Wight Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.421218,37468,125,TRUE
2026,"E38000141","03L","NHS South Yorkshire ICB - 03L","E54000061","NHS South Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.456252,50793,170,TRUE
2026,"E38000143","01G","NHS Greater Manchester ICB - 01G","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.496618,54338,161,TRUE
2026,"E38000146","03N","NHS South Yorkshire ICB - 03N","E54000061","NHS South Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.461178,101182,343,TRUE
2026,"E38000150","11X","NHS Somerset ICB - 11X","E54000038","NHS Somerset Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.295234,97467,339,TRUE
2026,"E38000153","05Q","NHS Staffordshire and Stoke-on-Trent ICB - 05Q","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.300838,39315,140,TRUE
2026,"E38000161","01T","NHS Cheshire and Merseyside ICB - 01T","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.414023,28942,112,TRUE
2026,"E38000163","00N","NHS North East and North Cumbria ICB - 00N","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.446605,26650,103,TRUE
2026,"E38000168","99G","NHS Essex ICB - 99G","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.375395,34238,108,TRUE
2026,"E38000170","01V","NHS Cheshire and Merseyside ICB - 01V","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.314152,18462,79,TRUE
2026,"E38000172","01X","NHS Cheshire and Merseyside ICB - 01X","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.415749,32768,121,TRUE
2026,"E38000173","05V","NHS Staffordshire and Stoke-on-Trent ICB - 05V","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.260749,26704,93,TRUE
2026,"E38000174","01W","NHS Greater Manchester ICB - 01W","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.273179,56643,191,TRUE
2026,"E38000175","05W","NHS Staffordshire and Stoke-on-Trent ICB - 05W","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.498592,53826,168,TRUE
2026,"E38000176","00P","NHS North East and North Cumbria ICB - 00P","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.43729,48555,185,TRUE
2026,"E38000185","07G","NHS Essex ICB - 07G","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.351238,40014,100,TRUE
2026,"E38000187","02A","NHS Greater Manchester ICB - 02A","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.219022,49529,139,TRUE
2026,"E38000188","03Q","NHS Humber and North Yorkshire ICB - 03Q","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.231946,57464,212,TRUE
2026,"E38000190","03R","NHS West Yorkshire ICB - 03R","E54000054","NHS West Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.397425,66729,215,TRUE
2026,"E38000194","02E","NHS Cheshire and Merseyside ICB - 02E","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.26716,38757,132,TRUE
2026,"E38000197","07H","NHS Essex ICB - 07H","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.270737,63716,185,TRUE
2026,"E38000200","02G","NHS Lancashire and South Cumbria ICB - 02G","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.317725,19480,73,TRUE
2026,"E38000201","04V","NHS Leicester, Leicestershire and Rutland ICB - 04V","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.268466,71401,234,TRUE
2026,"E38000204","07K","NHS Norfolk and Suffolk ICB - 07K","E54000068","NHS Norfolk and Suffolk Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.272899,41408,137,TRUE
2026,"E38000205","02H","NHS Greater Manchester ICB - 02H","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.358254,61410,200,TRUE
2026,"E38000208","12F","NHS Cheshire and Merseyside ICB - 12F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.395399,58110,209,TRUE
2026,"E38000212","13T","NHS North East and North Cumbria ICB - 13T","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.43598,87577,306,TRUE
2026,"E38000215","01H","NHS North East and North Cumbria ICB - 01H","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.306814,52379,207,TRUE
2026,"E38000217","14L","NHS Greater Manchester ICB - 14L","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.57468,114852,295,TRUE
2026,"E38000221","15A","NHS Thames Valley ICB - 15A","E54000070","NHS Thames Valley Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.220591,102230,302,TRUE
2026,"E38000222","15C","NHS Bristol, North Somerset and South Gloucestershire ICB - 15C","E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.303917,174796,581,TRUE
2026,"E38000223","14Y","NHS Thames Valley ICB - 14Y","E54000070","NHS Thames Valley Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.220144,112394,335,TRUE
2026,"E38000225","15F","NHS West Yorkshire ICB - 15F","E54000054","NHS West Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.402125,154539,488,TRUE
2026,"E38000226","02M","NHS Lancashire and South Cumbria ICB - 02M","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.303081,30651,121,TRUE
2026,"E38000227","01E","NHS Lancashire and South Cumbria ICB - 01E","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.370797,39742,127,TRUE
2026,"E38000228","01K","NHS Lancashire and South Cumbria ICB - 01K","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.296094,51367,203,TRUE
2026,"E38000230","15N","NHS Devon ICB - 15N","E54000037","NHS Devon Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.323821,197590,729,TRUE
2026,"E38000231","92G","NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G","E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.253275,171748,569,TRUE
2026,"E38000232","36J","NHS West Yorkshire ICB - 36J","E54000054","NHS West Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.496916,132448,342,TRUE
2026,"E38000233","27D","NHS Cheshire and Merseyside ICB - 27D","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.263997,133487,466,TRUE
2026,"E38000234","84H","NHS North East and North Cumbria ICB - 84H","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.41577,88049,330,TRUE
2026,"E38000235","97R","NHS Surrey and Sussex ICB - 97R","E54000069","NHS Surrey and Sussex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.359733,90657,332,TRUE
2026,"E38000236","18C","NHS Herefordshire and Worcestershire ICB - 18C","E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.313007,135073,491,TRUE
2026,"E38000237","91Q","NHS Kent and Medway ICB - 91Q","E54000032","NHS Kent and Medway Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.329258,362952,1107,TRUE
2026,"E38000238","71E","NHS Lincolnshire ICB - 71E","E54000013","NHS Lincolnshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.351987,129322,435,TRUE
2026,"E38000239","26A","NHS Norfolk and Suffolk ICB - 26A","E54000068","NHS Norfolk and Suffolk Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.345651,168892,624,TRUE
2026,"E38000240","93C","NHS West and North London ICB - 93C","E54000071","NHS West and North London Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.475129,265473,806,TRUE
2026,"E38000241","42D","NHS Humber and North Yorkshire ICB - 42D","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.253756,68429,269,TRUE
2026,"E38000243","52R","NHS Nottingham and Nottinghamshire ICB - 52R","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.390754,186794,615,TRUE
2026,"E38000244","72Q","NHS South East London ICB - 72Q","E54000030","NHS South East London Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.363177,329247,1040,TRUE
2026,"E38000245","36L","NHS South West London ICB - 36L","E54000031","NHS South West London Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.306954,292676,878,TRUE
2026,"E38000247","16C","NHS North East and North Cumbria ICB - 16C","E54000050","NHS North East and North Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.446114,131138,425,TRUE
2026,"E38000249","M1J4Y","NHS Central East ICB - M1J4Y","E54000065","NHS Central East Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.35717,214769,587,TRUE
2026,"E38000251","B2M3M","NHS Coventry and Warwickshire ICB - B2M3M","E54000018","NHS Coventry and Warwickshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.355891,178872,557,TRUE
2026,"E38000254","X2C4Y","NHS West Yorkshire ICB - X2C4Y","E54000054","NHS West Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.412132,87050,260,TRUE
2026,"E38000255","A3A8R","NHS North East London ICB - A3A8R","E54000029","NHS North East London Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.517169,417508,1087,TRUE
2026,"E38000256","W2U3Z","NHS West and North London ICB - W2U3Z","E54000071","NHS West and North London Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.445482,389487,1183,TRUE
2026,"E38000257","M2L0M","NHS Shropshire, Telford and Wrekin ICB - M2L0M","E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.352957,89480,313,TRUE
2026,"E38000258","15E","NHS Birmingham and Solihull ICB - 15E","E54000055","NHS Birmingham and Solihull Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.572102,297360,793,TRUE
2026,"E38000259","D2P2L","NHS Black Country ICB - D2P2L","E54000062","NHS Black Country Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.514143,255789,723,TRUE
2026,"E38000260","06H","NHS Central East ICB - 06H","E54000065","NHS Central East Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.301042,174813,527,TRUE
2026,"E38000261","15M","NHS Derby and Derbyshire ICB - 15M","E54000058","NHS Derby and Derbyshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.35327,188510,651,TRUE
2026,"E38000262","78H","NHS Northamptonshire ICB - 78H","E54000059","NHS Northamptonshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.303964,154310,443,TRUE
2026,"E38000263","01Y","NHS Greater Manchester ICB - 01Y","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.446097,46105,142,TRUE
2026,"E38000265","70F","NHS Surrey and Sussex ICB - 70F","E54000069","NHS Surrey and Sussex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.281403,157610,532,TRUE
2026,"E38000266","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000067","NHS Hampshire and Isle of Wight Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.277652,317141,1106,TRUE
2026,"E38000267","92A","NHS Surrey and Sussex ICB - 92A","E54000069","NHS Surrey and Sussex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.195437,233882,719,TRUE
2026,"E38000268","U2G6B","NHS Thames Valley ICB - U2G6B","E54000070","NHS Thames Valley Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.272733,94639,255,TRUE
2026,"E38000006","02P","NHS South Yorkshire ICB - 02P","E54000061","NHS South Yorkshire Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.201164,64774,148,TRUE
2026,"E38000007","99E","NHS Essex ICB - 99E","E54000066","NHS Essex Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.155721,63552,160,TRUE
2026,"E38000008","02Q","NHS Nottingham and Nottinghamshire ICB - 02Q","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.144843,34956,69,TRUE
2026,"E38000014","00Q","NHS Lancashire and South Cumbria ICB - 00Q","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.269881,30941,91,TRUE
2026,"E38000015","00R","NHS Lancashire and South Cumbria ICB - 00R","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.262934,39370,94,TRUE
2026,"E38000016","00T","NHS Greater Manchester ICB - 00T","E54000057","NHS Greater Manchester Integrated Care Board","idaopi","IDAOPI (supplementary)","rate_0_1",0.218566,68067,177,TRUE
